8,1752057416.1537592,[37272.0, 37289.0, 34395.0, 36659.0, 37696.0, 36584.0]
12,1752057416.3187165,[37272.0, 37289.0, 34395.0, 36659.0, 37696.0, 36584.0]
16,1752057416.4860363,[37270.0, 37290.0, 34395.0, 36658.0, 37697.0, 36584.0]
20,1752057416.6523843,[37272.0, 37288.0, 34394.0, 36660.0, 37696.0, 36584.0]
24,1752057416.8192027,[37272.0, 37288.0, 34394.0, 36660.0, 37696.0, 36584.0]
28,1752057416.986086,[37273.0, 37288.0, 34394.0, 36660.0, 37695.0, 36586.0]
32,1752057417.1542366,[37271.0, 37288.0, 34395.0, 36659.0, 37696.0, 36586.0]
36,1752057417.3212175,[37272.0, 37290.0, 34394.0, 36659.0, 37696.0, 36585.0]
40,1752057417.4874394,[37272.0, 37290.0, 34394.0, 36659.0, 37696.0, 36585.0]
44,1752057417.654729,[37271.0, 37290.0, 34396.0, 36659.0, 37695.0, 36586.0]
48,1752057417.8221347,[37271.0, 37290.0, 34394.0, 36659.0, 37697.0, 36588.0]
52,1752057417.987815,[37271.0, 37290.0, 34394.0, 36659.0, 37697.0, 36588.0]
56,1752057418.1549883,[37271.0, 37289.0, 34394.0, 36661.0, 37698.0, 36585.0]
60,1752057418.3220396,[37272.0, 37289.0, 34395.0, 36661.0, 37696.0, 36586.0]
64,1752057418.4884524,[37273.0, 37289.0, 34395.0, 36660.0, 37696.0, 36585.0]
68,1752057418.6550415,[37273.0, 37289.0, 34395.0, 36660.0, 37696.0, 36585.0]
72,1752057418.8216877,[37272.0, 37290.0, 34396.0, 36658.0, 37695.0, 36586.0]
76,1752057418.988366,[37270.0, 37290.0, 34395.0, 36659.0, 37694.0, 36585.0]
80,1752057419.1553051,[37270.0, 37290.0, 34395.0, 36659.0, 37694.0, 36585.0]
84,1752057419.3249013,[37273.0, 37291.0, 34394.0, 36659.0, 37696.0, 36586.0]
88,1752057419.4900055,[37273.0, 37289.0, 34395.0, 36660.0, 37697.0, 36587.0]
92,1752057419.6562715,[37273.0, 37289.0, 34395.0, 36660.0, 37697.0, 36587.0]
96,1752057419.823148,[37271.0, 37289.0, 34395.0, 36660.0, 37697.0, 36586.0]
100,1752057419.9902956,[37273.0, 37291.0, 34395.0, 36660.0, 37695.0, 36586.0]
104,1752057420.1571555,[37274.0, 37290.0, 34395.0, 36660.0, 37695.0, 36585.0]
108,1752057420.323059,[37274.0, 37290.0, 34395.0, 36660.0, 37695.0, 36585.0]
112,1752057420.4898903,[37273.0, 37289.0, 34396.0, 36660.0, 37696.0, 36586.0]
116,1752057420.6566138,[37271.0, 37291.0, 34396.0, 36659.0, 37695.0, 36585.0]
120,1752057420.8233929,[37271.0, 37291.0, 34396.0, 36659.0, 37695.0, 36585.0]
124,1752057420.9912724,[37273.0, 37289.0, 34396.0, 36660.0, 37695.0, 36585.0]
128,1752057421.1573913,[37273.0, 37290.0, 34396.0, 36660.0, 37695.0, 36585.0]
132,1752057421.3240197,[37272.0, 37289.0, 34395.0, 36660.0, 37696.0, 36585.0]
136,1752057421.4912398,[37272.0, 37289.0, 34395.0, 36660.0, 37696.0, 36585.0]
140,1752057421.6581304,[37273.0, 37289.0, 34396.0, 36659.0, 37697.0, 36586.0]
144,1752057421.8248498,[37273.0, 37289.0, 34396.0, 36660.0, 37697.0, 36587.0]
148,1752057421.991435,[37273.0, 37289.0, 34396.0, 36660.0, 37697.0, 36587.0]
152,1752057422.1584914,[37271.0, 37289.0, 34395.0, 36660.0, 37696.0, 36586.0]
156,1752057422.3253806,[37273.0, 37291.0, 34395.0, 36661.0, 37696.0, 36588.0]
160,1752057422.4918919,[37272.0, 37291.0, 34396.0, 36661.0, 37695.0, 36586.0]
164,1752057422.6618402,[37272.0, 37291.0, 34396.0, 36661.0, 37695.0, 36586.0]
168,1752057422.8255513,[37274.0, 37289.0, 34395.0, 36661.0, 37697.0, 36586.0]
172,1752057422.9929793,[37272.0, 37288.0, 34396.0, 36661.0, 37696.0, 36586.0]
176,1752057423.162161,[37272.0, 37288.0, 34396.0, 36661.0, 37696.0, 36586.0]
180,1752057423.3292515,[37271.0, 37289.0, 34396.0, 36661.0, 37697.0, 36587.0]
184,1752057423.495102,[37272.0, 37289.0, 34397.0, 36661.0, 37697.0, 36584.0]
188,1752057423.663441,[37272.0, 37289.0, 34397.0, 36661.0, 37697.0, 36584.0]
192,1752057423.8294148,[37275.0, 37291.0, 34396.0, 36662.0, 37695.0, 36586.0]
196,1752057423.997147,[37273.0, 37288.0, 34396.0, 36661.0, 37694.0, 36586.0]
200,1752057424.162689,[37272.0, 37288.0, 34396.0, 36660.0, 37696.0, 36587.0]
204,1752057424.329529,[37272.0, 37288.0, 34396.0, 36660.0, 37696.0, 36587.0]
208,1752057424.497154,[37274.0, 37289.0, 34396.0, 36661.0, 37695.0, 36586.0]
212,1752057424.663605,[37273.0, 37288.0, 34396.0, 36662.0, 37695.0, 36586.0]
216,1752057424.8320289,[37273.0, 37288.0, 34396.0, 36662.0, 37695.0, 36586.0]
220,1752057424.9981089,[37272.0, 37291.0, 34396.0, 36660.0, 37696.0, 36584.0]
224,1752057425.1642725,[37272.0, 37289.0, 34396.0, 36661.0, 37695.0, 36586.0]
228,1752057425.3300846,[37273.0, 37289.0, 34397.0, 36660.0, 37696.0, 36586.0]
232,1752057425.4968505,[37273.0, 37289.0, 34397.0, 36660.0, 37696.0, 36586.0]
236,1752057425.6636415,[37273.0, 37289.0, 34397.0, 36661.0, 37695.0, 36587.0]
240,1752057425.8305206,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
244,1752057425.9977794,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
248,1752057426.1651845,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
252,1752057426.3310468,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
256,1752057426.4977896,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
260,1752057426.6645753,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
264,1752057426.83141,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
268,1752057426.9981482,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
272,1752057427.1649954,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
276,1752057427.331789,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
280,1752057427.4990964,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
284,1752057427.666281,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
288,1752057427.8321977,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
292,1752057427.9989278,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
296,1752057428.1663291,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
300,1752057428.3331454,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
304,1752057428.4999537,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
308,1752057428.6668828,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
312,1752057428.8335602,[37273.0, 37290.0, 34395.0, 36661.0, 37697.0, 36586.0]
0,1752057527.7543287,[37271.0, 37291.0, 34395.0, 36660.0, 37696.0, 36587.0]
4,1752057527.9209182,[37271.0, 37291.0, 34395.0, 36660.0, 37696.0, 36587.0]
8,1752057528.0876637,[37269.0, 37290.0, 34394.0, 36660.0, 37695.0, 36587.0]
12,1752057528.2545927,[37270.0, 37292.0, 34395.0, 36661.0, 37694.0, 36587.0]
16,1752057528.4218457,[37270.0, 37292.0, 34395.0, 36661.0, 37694.0, 36587.0]
20,1752057528.5883331,[37272.0, 37291.0, 34394.0, 36661.0, 37696.0, 36588.0]
24,1752057528.7551131,[37272.0, 37291.0, 34396.0, 36661.0, 37696.0, 36587.0]
28,1752057528.92231,[37271.0, 37290.0, 34395.0, 36661.0, 37695.0, 36588.0]
32,1752057529.0903218,[37271.0, 37290.0, 34395.0, 36661.0, 37695.0, 36588.0]
36,1752057529.2557335,[37271.0, 37291.0, 34394.0, 36661.0, 37694.0, 36589.0]
40,1752057529.4225116,[37272.0, 37291.0, 34396.0, 36662.0, 37696.0, 36589.0]
44,1752057529.5911808,[37272.0, 37291.0, 34396.0, 36662.0, 37696.0, 36589.0]
48,1752057529.7566686,[37272.0, 37288.0, 34396.0, 36662.0, 37698.0, 36589.0]
52,1752057529.9235792,[37272.0, 37289.0, 34395.0, 36662.0, 37699.0, 36588.0]
56,1752057530.0903409,[37272.0, 37291.0, 34395.0, 36662.0, 37699.0, 36587.0]
60,1752057530.257174,[37271.0, 37291.0, 34394.0, 36660.0, 37697.0, 36587.0]
64,1752057530.4237664,[37271.0, 37291.0, 34395.0, 36662.0, 37696.0, 36587.0]
68,1752057530.5906208,[37271.0, 37291.0, 34394.0, 36660.0, 37697.0, 36589.0]
72,1752057530.7579072,[37271.0, 37291.0, 34394.0, 36660.0, 37697.0, 36589.0]
76,1752057530.9252045,[37273.0, 37291.0, 34394.0, 36661.0, 37697.0, 36589.0]
80,1752057531.0915496,[37272.0, 37291.0, 34396.0, 36661.0, 37697.0, 36588.0]
84,1752057531.2587793,[37272.0, 37291.0, 34396.0, 36661.0, 37697.0, 36588.0]
88,1752057531.4249592,[37273.0, 37290.0, 34397.0, 36662.0, 37696.0, 36587.0]
92,1752057531.59186,[37272.0, 37291.0, 34396.0, 36661.0, 37696.0, 36588.0]
96,1752057531.7590861,[37274.0, 37291.0, 34394.0, 36661.0, 37697.0, 36589.0]
100,1752057531.925975,[37274.0, 37291.0, 34394.0, 36661.0, 37697.0, 36589.0]
104,1752057532.093181,[37272.0, 37291.0, 34396.0, 36662.0, 37696.0, 36588.0]
108,1752057532.259271,[37272.0, 37290.0, 34395.0, 36660.0, 37697.0, 36588.0]
112,1752057532.4266174,[37272.0, 37290.0, 34395.0, 36660.0, 37697.0, 36588.0]
116,1752057532.5956795,[37272.0, 37290.0, 34395.0, 36661.0, 37697.0, 36588.0]
120,1752057532.7596781,[37273.0, 37292.0, 34396.0, 36662.0, 37696.0, 36588.0]
124,1752057532.9268363,[37274.0, 37290.0, 34395.0, 36662.0, 37697.0, 36589.0]
128,1752057533.0933337,[37274.0, 37290.0, 34395.0, 36662.0, 37697.0, 36589.0]
132,1752057533.260182,[37272.0, 37292.0, 34396.0, 36662.0, 37696.0, 36588.0]
136,1752057533.4269266,[37272.0, 37292.0, 34395.0, 36661.0, 37697.0, 36588.0]
140,1752057533.5935493,[37272.0, 37292.0, 34395.0, 36661.0, 37697.0, 36588.0]
144,1752057533.7620535,[37273.0, 37292.0, 34395.0, 36661.0, 37697.0, 36588.0]
148,1752057533.9271667,[37274.0, 37292.0, 34397.0, 36662.0, 37697.0, 36588.0]
152,1752057534.094013,[37274.0, 37293.0, 34395.0, 36661.0, 37696.0, 36589.0]
156,1752057534.260857,[37274.0, 37293.0, 34395.0, 36661.0, 37696.0, 36589.0]
160,1752057534.4275227,[37273.0, 37292.0, 34397.0, 36663.0, 37696.0, 36588.0]
164,1752057534.594758,[37273.0, 37291.0, 34396.0, 36661.0, 37698.0, 36589.0]
168,1752057534.7611103,[37273.0, 37291.0, 34396.0, 36661.0, 37698.0, 36589.0]
172,1752057534.9279566,[37273.0, 37292.0, 34396.0, 36661.0, 37696.0, 36590.0]
176,1752057535.0951128,[37274.0, 37291.0, 34396.0, 36661.0, 37696.0, 36589.0]
180,1752057535.2637029,[37273.0, 37293.0, 34396.0, 36661.0, 37698.0, 36588.0]
184,1752057535.4310796,[37273.0, 37293.0, 34396.0, 36661.0, 37698.0, 36588.0]
188,1752057535.5962675,[37273.0, 37292.0, 34395.0, 36661.0, 37697.0, 36587.0]
192,1752057535.763886,[37275.0, 37292.0, 34395.0, 36661.0, 37696.0, 36589.0]
196,1752057535.9314623,[37275.0, 37292.0, 34395.0, 36661.0, 37696.0, 36589.0]
200,1752057536.09804,[37273.0, 37293.0, 34395.0, 36662.0, 37696.0, 36588.0]
204,1752057536.265901,[37274.0, 37290.0, 34397.0, 36662.0, 37696.0, 36589.0]
208,1752057536.4320464,[37274.0, 37290.0, 34397.0, 36662.0, 37696.0, 36589.0]
212,1752057536.5984154,[37274.0, 37291.0, 34397.0, 36664.0, 37694.0, 36587.0]
216,1752057536.7651968,[37274.0, 37291.0, 34396.0, 36662.0, 37696.0, 36586.0]
220,1752057536.9339478,[37273.0, 37291.0, 34395.0, 36663.0, 37697.0, 36587.0]
224,1752057537.0989795,[37273.0, 37291.0, 34395.0, 36663.0, 37697.0, 36587.0]
228,1752057537.265999,[37274.0, 37291.0, 34395.0, 36661.0, 37696.0, 36588.0]
232,1752057537.4355352,[37274.0, 37290.0, 34395.0, 36664.0, 37695.0, 36588.0]
236,1752057537.601308,[37274.0, 37290.0, 34395.0, 36664.0, 37695.0, 36588.0]
240,1752057537.7672346,[37273.0, 37292.0, 34395.0, 36663.0, 37696.0, 36586.0]
244,1752057537.9337947,[37273.0, 37292.0, 34394.0, 36662.0, 37697.0, 36586.0]
248,1752057538.1004894,[37275.0, 37291.0, 34395.0, 36662.0, 37696.0, 36588.0]
252,1752057538.2674317,[37275.0, 37291.0, 34395.0, 36662.0, 37696.0, 36588.0]
256,1752057538.4340618,[37276.0, 37292.0, 34396.0, 36661.0, 37696.0, 36587.0]
260,1752057538.600593,[37276.0, 37292.0, 34396.0, 36661.0, 37696.0, 36588.0]
264,1752057538.7678845,[37276.0, 37292.0, 34396.0, 36661.0, 37696.0, 36588.0]
268,1752057538.934334,[37273.0, 37291.0, 34395.0, 36661.0, 37695.0, 36588.0]
272,1752057539.102463,[37273.0, 37291.0, 34395.0, 36661.0, 37693.0, 36588.0]
276,1752057539.2717974,[37273.0, 37292.0, 34395.0, 36661.0, 37695.0, 36587.0]
280,1752057539.4353144,[37273.0, 37292.0, 34395.0, 36661.0, 37695.0, 36587.0]
284,1752057539.6031578,[37272.0, 37291.0, 34394.0, 36662.0, 37694.0, 36586.0]
288,1752057539.769829,[37274.0, 37291.0, 34395.0, 36661.0, 37694.0, 36588.0]
292,1752057539.936456,[37274.0, 37291.0, 34395.0, 36661.0, 37694.0, 36588.0]
296,1752057540.1031563,[37273.0, 37291.0, 34394.0, 36662.0, 37695.0, 36589.0]
300,1752057540.2711537,[37271.0, 37292.0, 34395.0, 36661.0, 37696.0, 36589.0]
304,1752057540.4372494,[37271.0, 37292.0, 34395.0, 36661.0, 37696.0, 36589.0]
308,1752057540.6039538,[37274.0, 37291.0, 34394.0, 36661.0, 37696.0, 36587.0]
312,1752057540.7712526,[37272.0, 37292.0, 34395.0, 36661.0, 37694.0, 36588.0]
316,1752057540.9383473,[37272.0, 37292.0, 34395.0, 36662.0, 37695.0, 36587.0]
320,1752057541.1051173,[37272.0, 37292.0, 34395.0, 36662.0, 37695.0, 36587.0]
324,1752057541.2730153,[37274.0, 37292.0, 34396.0, 36663.0, 37698.0, 36588.0]
328,1752057541.444769,[37272.0, 37292.0, 34395.0, 36662.0, 37695.0, 36587.0]
332,1752057541.6063626,[37272.0, 37292.0, 34395.0, 36662.0, 37695.0, 36587.0]
336,1752057541.7746038,[37274.0, 37290.0, 34395.0, 36662.0, 37695.0, 36588.0]
340,1752057541.9398322,[37273.0, 37292.0, 34396.0, 36661.0, 37696.0, 36588.0]
344,1752057542.1067917,[37273.0, 37292.0, 34396.0, 36662.0, 37697.0, 36588.0]
348,1752057542.27336,[37273.0, 37292.0, 34396.0, 36662.0, 37697.0, 36588.0]
352,1752057542.4400132,[37273.0, 37292.0, 34396.0, 36662.0, 37697.0, 36590.0]
356,1752057542.60734,[37273.0, 37292.0, 34394.0, 36664.0, 37697.0, 36588.0]
360,1752057542.773661,[37273.0, 37292.0, 34394.0, 36664.0, 37697.0, 36588.0]
0,1752057752.6426423,[37273.0, 37291.0, 34395.0, 36664.0, 37696.0, 36592.0]
4,1752057752.80972,[37273.0, 37291.0, 34395.0, 36664.0, 37696.0, 36592.0]
8,1752057752.97597,[37273.0, 37291.0, 34395.0, 36663.0, 37696.0, 36591.0]
12,1752057753.1427848,[37274.0, 37289.0, 34395.0, 36664.0, 37697.0, 36592.0]
16,1752057753.3094697,[37273.0, 37290.0, 34396.0, 36665.0, 37695.0, 36594.0]
20,1752057753.4770381,[37273.0, 37290.0, 34396.0, 36665.0, 37695.0, 36594.0]
24,1752057753.6440506,[37273.0, 37290.0, 34393.0, 36664.0, 37695.0, 36591.0]
28,1752057753.8103976,[37273.0, 37290.0, 34394.0, 36665.0, 37695.0, 36593.0]
32,1752057753.976884,[37273.0, 37290.0, 34394.0, 36665.0, 37695.0, 36593.0]
36,1752057754.1437335,[37274.0, 37289.0, 34395.0, 36664.0, 37695.0, 36592.0]
40,1752057754.3103988,[37273.0, 37291.0, 34396.0, 36665.0, 37695.0, 36592.0]
44,1752057754.477351,[37274.0, 37291.0, 34396.0, 36665.0, 37695.0, 36593.0]
48,1752057754.6438944,[37274.0, 37291.0, 34396.0, 36665.0, 37695.0, 36593.0]
52,1752057754.8105862,[37273.0, 37289.0, 34395.0, 36663.0, 37695.0, 36593.0]
56,1752057754.977429,[37272.0, 37290.0, 34395.0, 36664.0, 37694.0, 36591.0]
60,1752057755.1469052,[37272.0, 37290.0, 34395.0, 36664.0, 37694.0, 36591.0]
64,1752057755.3118072,[37274.0, 37291.0, 34394.0, 36664.0, 37694.0, 36592.0]
68,1752057755.478536,[37273.0, 37290.0, 34393.0, 36664.0, 37694.0, 36592.0]
72,1752057755.6461885,[37273.0, 37290.0, 34393.0, 36664.0, 37694.0, 36592.0]
76,1752057755.8134136,[37274.0, 37292.0, 34396.0, 36665.0, 37696.0, 36592.0]
80,1752057755.9800544,[37273.0, 37290.0, 34395.0, 36665.0, 37695.0, 36592.0]
84,1752057756.1466815,[37273.0, 37290.0, 34394.0, 36665.0, 37694.0, 36592.0]
88,1752057756.3134918,[37273.0, 37290.0, 34394.0, 36665.0, 37694.0, 36592.0]
92,1752057756.4802773,[37274.0, 37291.0, 34394.0, 36665.0, 37693.0, 36593.0]
96,1752057756.6485317,[37274.0, 37291.0, 34394.0, 36664.0, 37695.0, 36593.0]
100,1752057756.8146875,[37274.0, 37291.0, 34394.0, 36664.0, 37695.0, 36593.0]
104,1752057756.9820929,[37272.0, 37291.0, 34395.0, 36664.0, 37694.0, 36593.0]
108,1752057757.1481967,[37273.0, 37290.0, 34395.0, 36664.0, 37696.0, 36591.0]
112,1752057757.3158967,[37274.0, 37291.0, 34395.0, 36665.0, 37695.0, 36593.0]
116,1752057757.4814923,[37274.0, 37291.0, 34395.0, 36665.0, 37695.0, 36593.0]
120,1752057757.6480415,[37273.0, 37291.0, 34395.0, 36665.0, 37698.0, 36593.0]
124,1752057757.8165667,[37274.0, 37290.0, 34394.0, 36666.0, 37698.0, 36593.0]
128,1752057757.981649,[37274.0, 37290.0, 34394.0, 36666.0, 37698.0, 36593.0]
132,1752057758.1489105,[37273.0, 37291.0, 34395.0, 36664.0, 37696.0, 36593.0]
136,1752057758.315123,[37274.0, 37291.0, 34395.0, 36665.0, 37697.0, 36593.0]
140,1752057758.4820466,[37272.0, 37289.0, 34395.0, 36665.0, 37697.0, 36593.0]
144,1752057758.648735,[37272.0, 37289.0, 34395.0, 36665.0, 37697.0, 36593.0]
148,1752057758.8158069,[37273.0, 37289.0, 34392.0, 36664.0, 37696.0, 36591.0]
152,1752057758.983117,[37272.0, 37290.0, 34394.0, 36665.0, 37695.0, 36591.0]
156,1752057759.150222,[37272.0, 37290.0, 34394.0, 36665.0, 37695.0, 36591.0]
160,1752057759.3163538,[37273.0, 37288.0, 34394.0, 36666.0, 37698.0, 36594.0]
164,1752057759.4836743,[37273.0, 37290.0, 34395.0, 36664.0, 37697.0, 36594.0]
168,1752057759.6501687,[37273.0, 37290.0, 34395.0, 36664.0, 37697.0, 36594.0]
172,1752057759.8168824,[37273.0, 37290.0, 34396.0, 36664.0, 37696.0, 36593.0]
176,1752057759.9842074,[37273.0, 37289.0, 34396.0, 36665.0, 37696.0, 36592.0]
180,1752057760.1504104,[37273.0, 37291.0, 34395.0, 36664.0, 37698.0, 36592.0]
184,1752057760.3174827,[37273.0, 37291.0, 34395.0, 36664.0, 37698.0, 36592.0]
188,1752057760.4841144,[37273.0, 37290.0, 34394.0, 36665.0, 37696.0, 36592.0]
192,1752057760.6508274,[37274.0, 37289.0, 34394.0, 36663.0, 37696.0, 36592.0]
196,1752057760.8182967,[37274.0, 37289.0, 34394.0, 36663.0, 37696.0, 36592.0]
200,1752057760.9845388,[37273.0, 37288.0, 34395.0, 36664.0, 37696.0, 36593.0]
204,1752057761.1528943,[37273.0, 37288.0, 34394.0, 36663.0, 37697.0, 36592.0]
208,1752057761.3184707,[37273.0, 37289.0, 34394.0, 36664.0, 37697.0, 36594.0]
212,1752057761.4850433,[37273.0, 37289.0, 34394.0, 36664.0, 37697.0, 36594.0]
216,1752057761.652739,[37274.0, 37289.0, 34395.0, 36663.0, 37695.0, 36593.0]
220,1752057761.8195624,[37275.0, 37290.0, 34394.0, 36664.0, 37696.0, 36592.0]
224,1752057761.9863136,[37275.0, 37290.0, 34394.0, 36664.0, 37696.0, 36592.0]
228,1752057762.1525598,[37273.0, 37288.0, 34394.0, 36663.0, 37697.0, 36592.0]
232,1752057762.3196735,[37275.0, 37288.0, 34394.0, 36664.0, 37698.0, 36594.0]
236,1752057762.4872508,[37273.0, 37288.0, 34393.0, 36664.0, 37698.0, 36593.0]
240,1752057762.6541104,[37273.0, 37288.0, 34393.0, 36664.0, 37698.0, 36593.0]
244,1752057762.8219628,[37276.0, 37288.0, 34394.0, 36664.0, 37699.0, 36591.0]
248,1752057762.9917967,[37274.0, 37289.0, 34394.0, 36665.0, 37699.0, 36593.0]
252,1752057763.1558921,[37274.0, 37289.0, 34394.0, 36665.0, 37699.0, 36593.0]
256,1752057763.3217647,[37275.0, 37288.0, 34394.0, 36664.0, 37696.0, 36591.0]
260,1752057763.488446,[37272.0, 37291.0, 34394.0, 36664.0, 37698.0, 36592.0]
264,1752057763.6552083,[37274.0, 37289.0, 34395.0, 36664.0, 37699.0, 36592.0]
268,1752057763.8220537,[37274.0, 37289.0, 34395.0, 36664.0, 37699.0, 36592.0]
272,1752057763.9886656,[37274.0, 37289.0, 34394.0, 36663.0, 37696.0, 36594.0]
276,1752057764.1554654,[37273.0, 37290.0, 34394.0, 36664.0, 37695.0, 36592.0]
280,1752057764.3227093,[37273.0, 37290.0, 34394.0, 36664.0, 37695.0, 36592.0]
284,1752057764.4911647,[37272.0, 37291.0, 34394.0, 36664.0, 37695.0, 36592.0]
288,1752057764.656346,[37272.0, 37290.0, 34394.0, 36665.0, 37697.0, 36592.0]
292,1752057764.8236916,[37272.0, 37290.0, 34394.0, 36665.0, 37697.0, 36592.0]
296,1752057764.990324,[37274.0, 37289.0, 34394.0, 36664.0, 37697.0, 36592.0]
300,1752057765.157174,[37275.0, 37289.0, 34393.0, 36663.0, 37697.0, 36592.0]
304,1752057765.3241856,[37276.0, 37288.0, 34394.0, 36663.0, 37696.0, 36593.0]
308,1752057765.4920182,[37276.0, 37288.0, 34394.0, 36663.0, 37696.0, 36593.0]
312,1752057765.6574287,[37274.0, 37289.0, 34394.0, 36665.0, 37695.0, 36593.0]
316,1752057765.8240716,[37272.0, 37290.0, 34394.0, 36664.0, 37696.0, 36593.0]
320,1752057765.990892,[37272.0, 37290.0, 34394.0, 36664.0, 37696.0, 36593.0]
324,1752057766.157509,[37275.0, 37290.0, 34394.0, 36664.0, 37696.0, 36593.0]
328,1752057766.3246758,[37273.0, 37289.0, 34394.0, 36664.0, 37695.0, 36592.0]
332,1752057766.4914057,[37274.0, 37289.0, 34395.0, 36663.0, 37695.0, 36593.0]
336,1752057766.6600158,[37274.0, 37289.0, 34395.0, 36663.0, 37695.0, 36593.0]
340,1752057766.8246138,[37273.0, 37289.0, 34394.0, 36663.0, 37696.0, 36592.0]
344,1752057766.9914827,[37274.0, 37288.0, 34395.0, 36666.0, 37696.0, 36592.0]
348,1752057767.1588447,[37274.0, 37288.0, 34395.0, 36666.0, 37696.0, 36592.0]
352,1752057767.3266613,[37276.0, 37288.0, 34393.0, 36663.0, 37695.0, 36593.0]
356,1752057767.491879,[37274.0, 37290.0, 34394.0, 36664.0, 37694.0, 36592.0]
360,1752057767.6595988,[37273.0, 37290.0, 34395.0, 36663.0, 37695.0, 36593.0]
364,1752057767.826822,[37273.0, 37290.0, 34395.0, 36663.0, 37695.0, 36593.0]
368,1752057767.9938705,[37274.0, 37290.0, 34394.0, 36664.0, 37696.0, 36592.0]
372,1752057768.160795,[37274.0, 37290.0, 34394.0, 36664.0, 37696.0, 36592.0]
376,1752057768.3271844,[37274.0, 37290.0, 34394.0, 36664.0, 37696.0, 36592.0]
380,1752057768.493917,[37274.0, 37289.0, 34395.0, 36664.0, 37697.0, 36590.0]
384,1752057768.660631,[37274.0, 37288.0, 34395.0, 36664.0, 37695.0, 36592.0]
388,1752057768.8275397,[37274.0, 37289.0, 34395.0, 36664.0, 37695.0, 36591.0]
392,1752057768.9941545,[37274.0, 37289.0, 34395.0, 36664.0, 37696.0, 36591.0]
396,1752057769.1611075,[37273.0, 37288.0, 34394.0, 36664.0, 37695.0, 36592.0]
400,1752057769.3284101,[37275.0, 37290.0, 34394.0, 36663.0, 37695.0, 36592.0]
404,1752057769.4954164,[37275.0, 37290.0, 34394.0, 36663.0, 37695.0, 36592.0]
408,1752057769.665047,[37274.0, 37290.0, 34395.0, 36664.0, 37696.0, 36592.0]
412,1752057769.8286915,[37274.0, 37290.0, 34394.0, 36664.0, 37696.0, 36591.0]
416,1752057769.9960432,[37274.0, 37290.0, 34394.0, 36664.0, 37696.0, 36591.0]
420,1752057770.1629822,[37274.0, 37288.0, 34394.0, 36665.0, 37696.0, 36591.0]
424,1752057770.3297596,[37273.0, 37288.0, 34395.0, 36665.0, 37697.0, 36591.0]
428,1752057770.4979966,[37274.0, 37288.0, 34395.0, 36663.0, 37697.0, 36591.0]
432,1752057770.664664,[37274.0, 37288.0, 34395.0, 36663.0, 37697.0, 36591.0]
436,1752057770.8314,[37274.0, 37289.0, 34394.0, 36664.0, 37698.0, 36592.0]
440,1752057771.00056,[37273.0, 37288.0, 34396.0, 36664.0, 37695.0, 36591.0]
444,1752057771.1663253,[37273.0, 37288.0, 34396.0, 36664.0, 37695.0, 36591.0]
448,1752057771.3328793,[37275.0, 37289.0, 34394.0, 36665.0, 37696.0, 36591.0]
452,1752057771.499256,[37273.0, 37287.0, 34394.0, 36665.0, 37693.0, 36593.0]
456,1752057771.671382,[37273.0, 37289.0, 34395.0, 36664.0, 37696.0, 36591.0]
460,1752057771.833317,[37273.0, 37289.0, 34395.0, 36664.0, 37696.0, 36591.0]
464,1752057772.0012543,[37274.0, 37288.0, 34394.0, 36664.0, 37694.0, 36591.0]
468,1752057772.1665263,[37274.0, 37289.0, 34396.0, 36665.0, 37696.0, 36592.0]
472,1752057772.3328276,[37274.0, 37289.0, 34396.0, 36665.0, 37696.0, 36592.0]
476,1752057772.4997478,[37273.0, 37287.0, 34395.0, 36664.0, 37695.0, 36593.0]
480,1752057772.6672175,[37275.0, 37288.0, 34395.0, 36664.0, 37694.0, 36592.0]
484,1752057772.8338797,[37273.0, 37287.0, 34395.0, 36665.0, 37696.0, 36592.0]
488,1752057773.0006263,[37273.0, 37287.0, 34395.0, 36665.0, 37696.0, 36592.0]
492,1752057773.1666505,[37274.0, 37288.0, 34393.0, 36663.0, 37696.0, 36592.0]
496,1752057773.3354173,[37273.0, 37289.0, 34396.0, 36664.0, 37698.0, 36592.0]
